baseline_trace_sha256,binary_sha256,candidate_trace_sha256,command,configuration,git_dirty,git_revision,invocation,layer,max_abs,mode,records,rmse,site,threads,top1_changes,top1_rows,values
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",-1,0.00311904028058,traces,57,0.000795755879572,embedding,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.0287070274353,traces,114,0.00869296040019,rms.rsqrt,1,0,0,114
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.00505328178406,traces,57,0.000282275304308,attn_norm,1,1,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.0695152282715,traces,57,0.00585558049535,model.layers.0.self_attn.q_proj.weight,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.0940237045288,traces,57,0.00814547185625,model.layers.0.self_attn.k_proj.weight,1,0,57,10944
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.00443807803094,traces,57,0.000890167882231,model.layers.0.self_attn.v_proj.weight,1,1,57,10944
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0,traces,114,0,rope.sincos,1,0,114,7296
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.0695152282715,traces,57,0.00585558043925,q_rope,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.0940237045288,traces,57,0.00814547235633,k_rope,1,0,57,10944
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.00443807803094,traces,57,0.000890167882231,v,1,1,57,10944
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.0760917663574,traces,513,0.00555993091986,softmax.exp,1,10,504,14877
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.0135933160782,traces,513,0.00262140920641,softmax.reciprocal,1,0,0,513
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.0135933160782,traces,513,0.000546752537118,attention.probabilities,1,10,513,29241
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.00407660286874,traces,57,0.000458296835138,attention,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.0171648263931,traces,57,0.000929135605914,model.layers.0.self_attn.o_proj.weight,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.0165636539459,traces,57,0.00122318785134,attn_residual,1,1,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.014245390892,traces,57,0.0010006803976,ffn_norm,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.141914367676,traces,57,0.00708047375905,model.layers.0.mlp.gate_proj.weight,1,2,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.0539603233337,traces,57,0.00681016174405,model.layers.0.mlp.up_proj.weight,1,0,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,5.29042816162,traces,57,0.039851243903,silu.exp,1,1,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.0166367292404,traces,57,0.00167416298033,silu.reciprocal,1,2,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.073806643486,traces,57,0.00406567379227,gate_silu,1,2,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.343629837036,traces,57,0.0270549328798,model.layers.0.mlp.down_proj.weight,1,1,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",0,0.340049743652,traces,57,0.0270760483424,ffn_residual,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.00299435853958,traces,114,0.00080934705327,rms.rsqrt,1,0,0,114
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.132851362228,traces,57,0.00878503227112,attn_norm,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.368433952332,traces,57,0.0498798741328,model.layers.14.self_attn.q_proj.weight,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.304005622864,traces,57,0.0498623403949,model.layers.14.self_attn.k_proj.weight,1,1,57,10944
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.251817822456,traces,57,0.0462558539724,model.layers.14.self_attn.v_proj.weight,1,4,57,10944
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0,traces,114,0,rope.sincos,1,0,114,7296
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.372173011303,traces,57,0.0498798737047,q_rope,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.304005146027,traces,57,0.0498623398877,k_rope,1,1,57,10944
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.251817822456,traces,57,0.0462558539724,v,1,4,57,10944
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.184655606747,traces,513,0.00880558120215,softmax.exp,1,6,504,14877
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.0571982860565,traces,513,0.01233176179,softmax.reciprocal,1,0,0,513
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.0571982860565,traces,513,0.00209912506358,attention.probabilities,1,6,513,29241
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.199654489756,traces,57,0.0153911337167,attention,1,8,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.993831515312,traces,57,0.0554590952317,model.layers.14.self_attn.o_proj.weight,1,6,57,32832
